Accession	Sample1-rep1	Sample1-rep2	Sample1-rep3	Sample2-rep1	Sample2-rep2	Sample2-rep3	Ratio	Fold_Change	P-val
"P61313;P61313-2"	 645333.05729827 	 309939.850464918 	 921663.185000985 	 748529.262973692 	 748007.81569262 	 312305.934539179 	 1.03764454906344 	 1.03764454906344 	 0.92595497833371 
"P61586;P08134;P62745"	 846488.416349634 	 755561.837611551 	 307180.080151493 	 601456.659849184 	 84328.3520594871 	 661102.283966769 	 1.41751306138182 	 1.41751306138182 	 0.491565174251887 
"P61619;Q9H9S3-2"	 504408.351564453 	 281676.020992231 	 144490.02951761 	 514735.263687459 	 189982.590740953 	 697314.981507148 	 0.663732245224722 	 -1.50663163827671 	 0.440873182754314 
P61626	 539612.962613385 	 819329.589057452 	 16634.3927031596 	 635799.998862256 	 460000.993311617 	 832162.984528772 	 0.713486849856301 	 -1.40156752742031 	 0.53121407803377 
P61769	 492077.550263575 	 753037.875727569 	 576370.077799052 	 785062.459763786 	 737564.765101941 	 84837.0717486447 	 1.13314212180426 	 1.13314212180426 	 0.78842098682622 
P61803	 993485.997654405 	 924050.379988383 	 674994.207281369 	 202204.171489447 	 878513.046531079 	 245387.294240548 	 1.95499718231391 	 1.95499718231391 	 0.1836955556046 
P61916	 697344.360943788 	 898529.577359443 	 307457.890026869 	 324233.517913761 	 213488.393459601 	 379281.135472822 	 2.07560033183768 	 2.07560033183768 	 0.192210514727814 
P61923	 365944.698639134 	 312975.630520968 	 556674.94013183 	 280934.287530571 	 753428.196750215 	 704638.752402623 	 0.710520063601816 	 -1.40741979182225 	 0.391585890023315 
"P61978-2;P61978;P61978-3"	 248767.044306226 	 844505.663790065 	 488870.727044838 	 549387.396448455 	 422173.788067242 	 300830.916506925 	 1.24344015800598 	 1.24344015800598 	 0.624287692836582 
P61981	 719706.36267149 	 317024.391072064 	 474611.744484891 	 6284.4865199212 	 223315.39167705 	 566065.513172408 	 1.89946994631418 	 1.89946994631418 	 0.3064388590767 
P62081	 292851.724398214 	 998947.818544949 	 903809.754627276 	 73382.086843555 	 785383.415986417 	 804054.950495855 	 1.32041273198136 	 1.32041273198136 	 0.615858579418631 
P62136	 423301.844212954 	 938566.162223931 	 715370.845301302 	 206676.303739452 	 522957.972118594 	 918423.492047758 	 1.26041628648597 	 1.26041628648597 	 0.606440963492225 
"P62140;P36873;P62136-2"	 636525.598835029 	 108962.877800963 	 709575.176963895 	 42214.3221338143 	 424346.074319965 	 697677.548695964 	 1.24979920098098 	 1.24979920098098 	 0.73604404896929 
P62191	 111326.955588889 	 379207.933635757 	 460852.758708792 	 214293.9486914 	 707803.432290288 	 342513.5015432 	 0.752316511806322 	 -1.32922777090056 	 0.599293738215233 
P62195	 61366.4837186204 	 68812.4287456258 	 783179.99549449 	 580826.185320291 	 653809.426154654 	 652546.667657662 	 0.48398022706028 	 -2.06620011332705 	 0.307460246797974 
P62244	 725409.351648945 	 850499.15804262 	 597536.236233021 	 228871.481004451 	 20312.6215981637 	 446572.640066699 	 3.12385725158197 	 3.12385725158197 	 0.0363201546317573 
P62258	 470721.534987716 	 593637.991340881 	 993066.278987944 	 62009.8121147385 	 84813.8105533264 	 311536.129020472 	 4.48867030261112 	 4.48867030261112 	 0.0579048495950926 
P62263	 172736.697477444 	 372911.758744403 	 331128.971869168 	 310076.603621479 	 481928.673650915 	 964962.686189963 	 0.499028693934293 	 -2.00389278643698 	 0.270007045198678 
P62269	 479120.381185018 	 895832.638650776 	 14836.9854259636 	 239669.2677536 	 86514.810868447 	 186138.206058704 	 2.71272604534037 	 2.71272604534037 	 0.36917724783262 
P62280	 772077.97288891 	 353429.595144925 	 915892.495632036 	 136250.935784851 	 473727.447999472 	 485068.446655717 	 1.86421256782739 	 1.86421256782739 	 0.206169741993744 
P62304	 372403.694977942 	 91229.4122066725 	 251443.735035482 	 109230.057563442 	 953655.262625598 	 835128.300398481 	 0.376750110991694 	 -2.65427924458407 	 0.270678149408694 
P62318	 691848.619873141 	 822633.900912036 	 169594.393070193 	 191701.84681818 	 542537.195517108 	 230072.54594715 	 1.74640327288291 	 1.74640327288291 	 0.367610055449034 
P62330	 12850.7482916149 	 815264.924329156 	 870554.223911415 	 477354.67553845 	 615089.821414112 	 950781.103879419 	 0.831366783893322 	 -1.20283852972446 	 0.736510803160963 
P62333	 61086.797837864 	 379943.305347607 	 978457.35017788 	 442416.9714626 	 432896.731895067 	 581614.187045801 	 0.97430179126453 	 -1.02637602534028 	 0.967487450052708 
"P62633;P62633-2;P62633-3;P62633-4;P62633-5"	 778427.209246021 	 358734.838474464 	 728742.634199469 	 237536.438324362 	 903975.528416843 	 510525.71960637 	 1.12945648718536 	 1.12945648718536 	 0.778064675121992 
P62736	 505055.673459696 	 950306.602164821 	 570882.664827813 	 764407.037954372 	 432395.345684046 	 919985.670817117 	 0.957226178684907 	 -1.04468517709561 	 0.887264777347126 
P62750	 61181.6843396638 	 151306.651907311 	 274592.490305 	 705795.422434685 	 678751.752556629 	 812559.256008253 	 0.221691957967816 	 -4.51076353498206 	 0.00269828082287415 
P62805	 514951.737416547 	 216301.246133374 	 44452.9583064849 	 35896.6709645995 	 163758.117403908 	 416058.593204583 	 1.25984908737009 	 1.25984908737009 	 0.7789243913319 
"P62820;P20336;P20337;P20338;P59190;P59190-2;P61018;P61018-2;P62820-2;Q14964;Q15286;Q15771;Q6IQ22;Q96AX2;Q96AX2-3;Q96DA2;Q96E17;Q9H082"	 306843.614904462 	 602521.298337168 	 963279.8652273 	 818724.631062401 	 140252.035418187 	 258492.246727834 	 1.53814586816341 	 1.53814586816341 	 0.483027258842159 
P62826	 732832.760011096 	 275487.435635042 	 683358.112298943 	 941010.441335954 	 141432.94856049 	 132891.213001921 	 1.39194449323727 	 1.39194449323727 	 0.637401583516535 
P62829	 242119.469697831 	 46605.0375768187 	 285531.298967679 	 685059.665474382 	 987330.251775489 	 868470.720480049 	 0.226008383818872 	 -4.4246146231523 	 0.00507411622960423 
"P62847;P62847-2;P62847-3"	 938998.135272873 	 992416.875279801 	 240141.433466376 	 384490.507436828 	 935761.524305517 	 463119.050697861 	 1.21766942696395 	 1.21766942696395 	 0.688110637042672 
"P62873;P16520"	 729149.74448278 	 322027.84392197 	 182861.787154258 	 256644.856270835 	 423349.030443808 	 370945.504935282 	 1.17422506508356 	 1.17422506508356 	 0.750800720842426 
P62879	 762850.641871858 	 404711.477092641 	 704752.003998897 	 441.290346947953 	 710621.336488342 	 503094.882118518 	 1.54206856125009 	 1.54206856125009 	 0.42446237248901 
P62888	 18466.7631138008 	 833080.946436572 	 681559.01323709 	 877092.836455262 	 979587.503500256 	 302644.437448843 	 0.709993577080308 	 -1.40846344570085 	 0.558935870173491 
P62899	 3592.97987402007 	 262224.499048656 	 587374.032634369 	 827441.644435676 	 619334.163910041 	 457882.227792707 	 0.447949970739544 	 -2.23239215385827 	 0.167385140120831 
P62913	 45175.4664826831 	 779868.006101967 	 363749.373064717 	 568573.269722548 	 558252.280291461 	 734088.929667074 	 0.638821858086191 	 -1.56538162766666 	 0.404358533865182 
P62917	 41231.129818488 	 711379.043617188 	 49052.0655651067 	 852414.110088683 	 116442.788000116 	 948823.473075577 	 0.418037463935676 	 -2.39213009902354 	 0.342084552266823 
"P62937;F5H284;Q9Y536"	 272862.632725496 	 374293.213869759 	 510094.615454607 	 669339.188293973 	 957787.803132619 	 65029.4115799561 	 0.683890957120578 	 -1.4622214105745 	 0.572133454962345 
"P62979;P62987"	 144369.293426434 	 86608.0249568893 	 607831.736600582 	 831085.270586624 	 5949.33000166342 	 628961.872784948 	 0.572176720898802 	 -1.74771178811531 	 0.527182175132285 
P62993	 434507.996683539 	 633290.74861251 	 811320.480711853 	 93971.8424895825 	 734105.395608337 	 769380.96791285 	 1.17631824040048 	 1.17631824040048 	 0.72768451432112 
P62995	 946105.813618625 	 178237.051521845 	 674679.962222999 	 691960.359394345 	 744541.0247782 	 680318.128690333 	 0.849870674581223 	 -1.17664961259283 	 0.68436951976951 
"P63000;P63000-2"	 633261.185029913 	 20364.0497763158 	 259040.336767345 	 215460.55034552 	 952616.400621668 	 690191.147475167 	 0.491137727833025 	 -2.03608874523273 	 0.325174489560281 
"P63010;P63010-2"	 135994.55803377 	 447822.377038309 	 458863.559814028 	 850626.783423109 	 802253.919063476 	 837398.638501896 	 0.418700214760738 	 -2.38834365196454 	 0.0426503056353233 
P63104	 852180.665963298 	 440396.842319974 	 693289.142065024 	 855971.19337915 	 270429.311610547 	 645568.819189829 	 1.12071164170283 	 1.12071164170283 	 0.752111732880618 
"P63162;P14678;P14678-2"	 153160.543816633 	 694428.645498023 	 976271.153097693 	 829764.718703776 	 338728.681892766 	 330658.499657293 	 1.21659475741153 	 1.21659475741153 	 0.732462971275662 
P63172	 318778.187086951 	 718364.714239408 	 804364.140165163 	 803501.09322541 	 738400.385938369 	 892586.557981222 	 0.756424765040584 	 -1.32200854098999 	 0.316335396376983 
P63218	 123221.519214896 	 736811.636915729 	 911127.824078802 	 669099.518545912 	 824390.657936532 	 166632.268850701 	 1.06688575001707 	 1.06688575001707 	 0.911082926561921 
P63241-2	 950122.539266573 	 125368.776004332 	 740997.916739009 	 785861.185197081 	 181994.853669939 	 387433.481097811 	 1.34029608083818 	 1.34029608083818 	 0.642745473193788 
P63244	 720133.284699174 	 473403.05417502 	 86716.5148260391 	 679090.136298929 	 733872.61842734 	 268369.473234897 	 0.761451444520698 	 -1.31328137492662 	 0.602312041093174 
"P63261;A5A3E0;P60709"	 596200.004311318 	 619574.99274228 	 735895.262336658 	 633504.86573437 	 808962.753286889 	 521141.425915362 	 0.993919978329113 	 -1.00611721446741 	 0.96897337374389 
P67775	 789167.091011163 	 805174.004658307 	 787757.584363363 	 479619.874561399 	 334858.756888837 	 353193.446084634 	 2.04004080072018 	 2.04004080072018 	 0.0114736411973554 
"P67809;P16989;P16989-2;P16989-3;Q9Y2T7"	 24023.1410009569 	 823976.618110032 	 998051.843568456 	 2677.10296228896 	 638431.215381985 	 515784.17151038 	 1.59569849304785 	 1.59569849304785 	 0.560958137054308 
P67812	 207810.246016585 	 93970.8381848491 	 920226.872983445 	 336686.242292803 	 762379.341902425 	 940080.670942395 	 0.599274306149465 	 -1.66868492397969 	 0.440873413125892 
P67936	 249613.905848806 	 703880.022663133 	 350989.72569326 	 33577.5825302641 	 481989.818849536 	 400571.408309806 	 1.42389301752992 	 1.42389301752992 	 0.542850833085745 
P67936-2	 45255.5594786223 	 654878.160267668 	 207551.447706811 	 582839.623937437 	 912739.08870726 	 750873.032873626 	 0.404052822084398 	 -2.47492393405712 	 0.117990492265801 
P68032	 465645.281951043 	 930106.401980601 	 771687.080037046 	 535918.858483702 	 879277.970379027 	 30529.3238427815 	 1.49920423028426 	 1.49920423028426 	 0.453661187927814 
P68133	 305519.391298018 	 161803.921571724 	 260062.819266181 	 735456.662383749 	 30152.6776814116 	 514908.333925682 	 0.568040681444843 	 -1.76043729378052 	 0.471113363730185 
"P68363;A6NHL2-2;Q9H853"	 694478.897542473 	 786515.584164627 	 627629.132370142 	 270482.968021228 	 824974.934875313 	 80201.4527412519 	 1.79356682185659 	 1.79356682185659 	 0.296974466548619 
P68366	 914205.364704417 	 931115.849286104 	 16548.3354686798 	 976630.286368801 	 128634.631543624 	 385441.605489378 	 1.24898463931747 	 1.24898463931747 	 0.769021369151251 
"P68371;Q3ZCM7"	 119987.793038916 	 991528.128549378 	 576169.362709875 	 949189.562929144 	 711366.710737566 	 207538.673112306 	 0.90342586023697 	 -1.10689769245447 	 0.865787109547006 
P68400	 520424.109980607 	 914291.333513233 	 122280.716250709 	 876691.429146019 	 216368.636070944 	 892804.516769322 	 0.784039442501776 	 -1.2754460372671 	 0.677519525420625 
"P68871;P02100;P69891;P69892"	 737382.239351691 	 578789.71797155 	 854856.845624173 	 872803.13841466 	 323930.638864285 	 666107.026947132 	 1.16543979390089 	 1.16543979390089 	 0.606834591482985 
P69905	 781240.184221318 	 610723.183768228 	 286187.140671221 	 69220.2354848927 	 920985.4347887 	 489597.008495286 	 1.13403667444156 	 1.13403667444156 	 0.83074953748212 
"P78344;P78344-2"	 969041.950429813 	 818340.667902368 	 597279.841813367 	 366107.691100996 	 233599.72013728 	 754948.083781922 	 1.76034605765947 	 1.76034605765947 	 0.154136637501273 
"P78347-3;P78347;P78347-2;P78347-4"	 515026.258064366 	 805709.993313648 	 643744.671736571 	 69544.9320004035 	 941870.012419448 	 832599.628630817 	 1.06532830695835 	 1.06532830695835 	 0.89971981698705 
P78371	 82795.5258412447 	 972489.579705698 	 750689.002711602 	 328187.813180787 	 635096.054646553 	 897589.282765797 	 0.97049823502634 	 -1.03039857663714 	 0.956848217735606 
P78417	 349563.74570906 	 927003.911276999 	 129509.308290303 	 643906.733211352 	 4298.93843443108 	 388447.081181229 	 1.35636254419998 	 1.35636254419998 	 0.705328446083847 
"P78527;P78527-2"	 411585.410908732 	 63148.8110108989 	 542842.026051789 	 501058.76127033 	 72248.6531549847 	 735054.879441556 	 0.777748069278248 	 -1.2857633975588 	 0.709959865473157 
P78536	 255429.817206111 	 405119.812699128 	 124639.807800198 	 656624.521822891 	 451051.026092887 	 917732.273295916 	 0.387669796414482 	 -2.57951485838953 	 0.0718169300274278 
"P78559;P78559-2"	 32666.7216708379 	 62104.9612334288 	 185193.063484829 	 292133.034529782 	 144482.404718762 	 106716.277435174 	 0.515274072527719 	 -1.94071476388171 	 0.299726200516902 
P80188	 964861.040094503 	 623902.88164911 	 494878.632452802 	 793524.146170701 	 248860.654946498 	 871477.962202831 	 1.08871053564043 	 1.08871053564043 	 0.82690276918972 
P80723	 194468.729989791 	 81871.9938451542 	 181118.292657785 	 244169.224836839 	 577827.117760661 	 584281.893417318 	 0.325297657872528 	 -3.07410759284305 	 0.09513839755449 
P80748	 780875.109723984 	 205806.358722159 	 154887.492990331 	 967972.599446316 	 952233.779719831 	 781196.915901547 	 0.422583685864597 	 -2.36639518620796 	 0.112335443682725 
"P84077;P61204"	 867631.069975705 	 336345.803114217 	 612432.409332746 	 218778.205487961 	 284638.793590883 	 336456.492277681 	 2.16271772012817 	 2.16271772012817 	 0.162591229044909 
P84085	 576957.66106187 	 153247.552083907 	 473519.35565321 	 133174.99400435 	 81690.3451514123 	 179055.952167568 	 3.05574894100093 	 3.05574894100093 	 0.163321058744424 
P84103	 465447.583463682 	 325536.261597987 	 370586.247251914 	 820645.304512529 	 973333.924730255 	 369252.1953253 	 0.536960622484257 	 -1.8623339554649 	 0.202525095636287 
"P98082;P98082-3"	 188800.179372061 	 30843.3824321691 	 697728.01886072 	 564341.371252771 	 622185.548411635 	 135866.516840438 	 0.69372060941985 	 -1.44150251040731 	 0.623740049846874 
"P98095-2;P98095"	 466740.803549471 	 672556.571701695 	 454155.148192067 	 983215.362489027 	 104402.19416341 	 786100.666052708 	 0.850422707178839 	 -1.1758858172042 	 0.763240297918153 
P98160	 357934.796207193 	 482151.859518487 	 423207.080114067 	 72570.8647041057 	 22144.2372821314 	 133548.941587588 	 5.53435274369514 	 5.53435274369514 	 0.00210747445891433 
"P98175-2;P98175"	 825261.114152802 	 484891.970098326 	 734572.590413009 	 755947.592648045 	 791092.310743394 	 238820.903817866 	 1.14495243213235 	 1.14495243213235 	 0.701352606838821 
P98179	 485863.478371421 	 982529.165177023 	 810799.451170848 	 304297.087897995 	 537932.997968335 	 919014.668991893 	 1.29408027387015 	 1.29408027387015 	 0.497764662745563 
"P98198-3;P98198"	 649556.111248358 	 588987.579509417 	 275050.120742985 	 854137.268517498 	 655406.928024761 	 517965.209714396 	 0.746528626121283 	 -1.33953336149435 	 0.323472767684851 
P99999	 429129.769198851 	 237824.35250516 	 463485.34918868 	 934638.505320117 	 132183.87169848 	 903631.315245167 	 0.57369502025393 	 -1.74308642169733 	 0.399305604638662 
Q00325-2	 928535.89453299 	 442453.850955882 	 329111.54148646 	 85285.3267104424 	 245099.968879395 	 476919.183902771 	 2.10589849327214 	 2.10589849327214 	 0.253773809220731 
"Q00341;Q00341-2"	 8062.70210715188 	 959851.791383693 	 876603.396809847 	 482832.603425884 	 843606.766085306 	 404226.727494775 	 1.0657849561459 	 1.0657849561459 	 0.917052686080449 
"Q00610;P53675;P53675-2;Q00610-2"	 125753.403693041 	 482045.993761573 	 292601.631008585 	 373283.118130571 	 33008.8640152515 	 339445.253962943 	 1.2073971700293 	 1.2073971700293 	 0.747381673451337 
Q00765	 93471.0690593405 	 507143.397472062 	 662351.181185763 	 427250.858241241 	 847455.526993488 	 150216.92900053 	 0.886339380582727 	 -1.12823600294342 	 0.848467702004802 
Q00796	 286275.113881151 	 366977.702443449 	 583701.365300527 	 158653.91384425 	 798426.260092116 	 645119.701496223 	 0.772034875668152 	 -1.29527827241555 	 0.608986126262251 
"Q00839;Q00839-2"	 547256.854701628 	 441181.245126733 	 560380.883130407 	 730297.814189858 	 22335.8221493639 	 72838.6340205129 	 1.87628226722117 	 1.87628226722117 	 0.401501984411226 
"Q00872;Q00872-2;Q00872-3;Q00872-4"	 668412.281262814 	 74405.8323780533 	 41877.1434544483 	 991391.503030868 	 821164.107500953 	 554044.703202744 	 0.331570672302094 	 -3.01594828353486 	 0.106105003899017 
Q01081	 615641.696842758 	 401129.443642067 	 352789.174335373 	 654520.598551261 	 851456.603174458 	 832652.768674201 	 0.585625059181977 	 -1.70757720203578 	 0.0371850772938691 
"Q01082;O15020;Q01082-2"	 713035.260443392 	 212955.120935573 	 913416.732914778 	 188868.265774507 	 809104.518794944 	 812659.294389021 	 1.01589225976369 	 1.01589225976369 	 0.975527863184064 
"Q01105;Q01105-2;Q01105-3"	 784278.494224717 	 477384.788927181 	 632793.124528698 	 375266.103471073 	 893734.557942913 	 392894.054225068 	 1.1399376806804 	 1.1399376806804 	 0.71288429180278 
